"cell_id","speed_x","speed_y"
"0","0.19001769230769236","0.09996153846153846"
"1","0.06359000000000019","0.22082888888888894"
"2","0.0","0.0"
"3","0.49258999999999986","0.006529999999999703"
"4","0.0","0.0"
"5","0.498296666666666","0.010846666666666671"
"6","0.23456180000000004","0.04525020000000001"
"7","0.21441262499999975","0.0830375"
"8","0.27437955882352927","0.10170676470588237"
"9","0.11497372807017557","0.0345644298245614"
"10","0.12710711656441714","0.05679000000000002"
"11","0.050280000000000075","0.03570829268292682"
"12","0.1306567796610169","0.020389999999999953"
"13","0.14432807228915662","0.10362469879518071"
"14","0.2627191549295771","0.07648239436619717"
"15","0.3593671428571432","0.04798321428571427"
"16","0.47019935483870945","0.02501806451612905"
"17","0.33840791666666686","0.029132500000000006"
"18","0.38955608695652166","0.0378278260869565"
"19","0.2017378888888889","0.07667444444444443"
"20","0.2723129083665343","0.08126980079681274"
"21","0.13977638497652584","0.08464906103286389"
"22","0.17038554545454546","0.15770168181818178"
"23","0.11288057692307682","0.06117990384615384"
"24","0.07137851752021553","0.05346862533692721"
"25","0.09862239332096473","0.05713434137291278"
"26","0.1289044794188863","0.043261598062954"
"27","0.2071664039408867","0.0642386206896552"
"28","0.3919965178571427","0.02360249999999994"
"29","0.3633218248175183","0.042340948905109504"
"30","0.39858929824561407","0.08010964912280696"
"31","0.2740733478260868","0.08473273913043479"
"32","0.14345657794676814","0.08029583650190113"
"33","0.13428344086021504","0.10130068100358429"
"34","0.1335848013816925","0.11746409326424886"
"35","0.10334957264957273","0.11358837606837599"
"36","0.06901321804511278","-0.03830237593984961"
"37","0.10491795665634676","-0.06307060887512898"
"38","0.16741880718954247","-0.06766346405228757"
"39","0.216822642857143","-0.08352966666666665"
"40","0.3600603703703704","-0.053912314814814885"
"41","0.23230282258064536","-0.03599306451612897"
"42","0.37441283333333336","-0.02335949999999999"
"43","0.1631814215686275","-0.0597919607843137"
"44","0.31438261437908516","-0.08704571895424838"
"45","0.2648685570469803","-0.0852139597315436"
"46","0.18229374999999967","-0.09602375000000002"
"47","0.17876018518518494","-0.14837759259259253"
"48","0.037597191283292974","-0.031656997578692475"
"49","0.0925961851851852","-0.08460262962962961"
"50","0.1690208552631578","-0.10679263157894733"
"51","0.3266418055555558","-0.05105305555555558"
"52","0.4336733333333333","-0.0434116666666665"
"53","0.47164224489795886","-0.11916346938775514"
"54","0.4881034482758621","-0.1763272413793108"
"55","0.13933661290322588","-0.04296693548387096"
"56","0.1271823920265781","-0.10737531561461795"
"57","0.12828899204244035","-0.09257957559681701"
"58","0.10876032558139542","-0.09054195348837207"
"59","0.09771714285714272","-0.3193645238095237"
"60","0.14469374999999887","-0.06130083333333314"
"61","0.040223703703703595","-0.06544111111111121"
"62","0.4696966666666664","-0.09975333333333462"
"63","0.49393437500000004","-0.17157812499999991"
"64","0.5066731249999998","-0.2738481249999998"
"65","0.40114181818181854","-0.0922921212121214"
"66","0.4065525316455697","-0.1205092405063291"
"67","0.28948908396946543","-0.09796465648854963"
"68","0.21536829457364337","-0.06883705426356586"
"69","0.11433604166666683","-0.0824952083333334"
"70","0.09275631868131873","-0.08179796703296713"
"71","0.12148629629629681","-0.08629037037037027"
"72","0.20647800000000008","-0.049521000000000016"
"73","0.2352971186440679","-0.06565457627118636"
"74","0.3902387500000003","-0.058737812499999764"
"75","0.4562033333333346","-0.011139999999999853"
"76","0.048928965517241595","-0.017128620689655153"
"77","0.18599500000000002","-0.0897066666666665"
"78","0.29410000000000025","-0.00677999999999912"
"79","0.4574829032258064","-0.023061935483870716"
"80","0.43622769230769237","-0.022599230769230597"
"81","0.10393070312499997","-0.031947734375000036"
"82","0.10610462585034043","-0.02038380952380943"
"83","0.04400175675675617","-0.008687567567567542"
